Company Name,Job Title,Salaries Reported,Location,Monthly Salary,Role_Manager,Role_Specialist
Novartis,Data Scientist,6,Hyderabad,106725.25,0,1
SpotDraft,Machine Learning,1,Bangalore,82407.67,0,1
Fresher,Data Scientist,1,New Delhi,125284.92,1,0
Tata Consultancy Services,Data Engineer,21,Pune,36601.08,0,1
Capital One,Data Scientist,1,Bangalore,26763.0,0,1
Fresher,Junior Data Scientist,1,Pune,83741.25,0,1
ABC,Data Analyst,7,Mumbai,41335.17,0,1
Samsung Research America,Data Scientist,1,Bangalore,102920.0,0,1
Encora,Data Scientist,2,Bangalore,104702.42,0,1
Palle Technology,Machine Learning,1,Bangalore,25183.33,0,1
Yottaasys,Data Scientist,1,Bangalore,122678.75,0,1
Blue Sky Analytics,Data Scientist,2,New Delhi,37621.0,0,1
Shell,Data Scientist,3,Bangalore,179064.58,0,1
Apar Technologies,Data Scientist,2,Bangalore,135406.25,0,1
EMPLOYERS,Data Analyst,1,Bangalore,97167.17,1,0
Knorex,Data Analyst,2,Pune,26519.0,0,1
Rein Labs,Data Analyst,2,Mumbai,14471.0,0,1
DONE by NONE,Data Scientist,1,Pune,241282.2525,0,1
IVL Global,Data Scientist,1,Pune,55748.33,0,1
Fabulyst,Data Engineer,1,Bangalore,91160.5,1,0
Samsung R&D Institute India - Noida,Machine Learning,2,New Delhi,136666.67,0,1
Rajat Minerals,Data Scientist,1,Bangalore,30953.42,0,1
United Airlines,Data Analyst,2,New Delhi,26158.0,0,1
KhataBook,Data Scientist,1,Bangalore,202795.58,0,1
Enterprise Bot,Machine Learning,1,Bangalore,108225.25,0,1
peel-works,Data Analyst,2,Mumbai,37643.58,0,1
Innoplexus,Data Scientist,17,Pune,96932.17,0,1
Tempworks Services,Data Scientist,1,Bangalore,141666.67,0,1
PowerBI Consulting,Data Analyst,1,Hyderabad,25000.0,0,1
Aureus Analytics,Machine Learning,4,Mumbai,85725.17,0,1
Anonymous,Data Analyst,1,Mumbai,113894.58,1,0
AxionConnect Infosolutions,Data Analyst,1,Mumbai,5024.0,0,1
MSCI,Data Analyst,8,Mumbai,65596.75,0,1
Persistent Systems,Machine Learning,1,Bangalore,79750.75,0,1
Fragma Data Systems,Data Scientist,1,Bangalore,41802.5,0,1
Rackspace Technology,Data Engineer,1,New Delhi,128957.25,0,1
[24]7.ai,Data Scientist,9,Bangalore,160271.42,0,1
TrierHealth,Machine Learning,1,Hyderabad,185576.92,1,0
Not Applicable,Data Scientist,1,Hyderabad,160859.0,0,1
PrimEra Medical Technologies,Data Engineer,1,Hyderabad,145772.83,1,0
ICS Consultancy,Machine Learning,1,Pune,241282.2525,1,0
Times Internet,Data Analyst,5,New Delhi,50244.17,0,1
Dushyant Enterprises,Data Engineer,1,Pune,56465.33,0,1
Human Network,Data Scientist,2,Hyderabad,58648.0,0,1
TAG Solutions,Data Scientist,1,Bangalore,121846.92,0,1
Tata Consultancy Services,Data Scientist,1,Bangalore,31224.0,0,1
Diycam,Machine Learning,1,Mumbai,20667.58,0,1
Applied AI Consulting,Data Engineer,1,Pune,41870.17,0,1
LatentView Analytics,Data Scientist,1,Bangalore,38530.75,0,1
Unifytech,Data Scientist,1,Hyderabad,26228.25,0,1
Accretive Wiz@work Consultants,Data Scientist,1,Pune,241282.2525,1,0
GE,Data Engineer,1,Bangalore,113402.75,1,0
Sun Microsystems,Data Analyst,1,Hyderabad,28232.67,0,1
Leadge Business Services,Data Analyst,1,Mumbai,30000.0,0,1
IHS Markit,Data Analyst,4,Bangalore,32529.58,0,1
SenSight Technologies,Data Scientist,1,Bangalore,14988.0,0,1
Aon,Data Scientist,1,New Delhi,45833.33,0,1
Indian Institute of Technology Bombay,Data Scientist,1,Mumbai,38685.25,1,0
Exafluence,Machine Learning,1,Bangalore,73872.0,0,1
Quantiphi,Data Scientist,7,Mumbai,76585.42,0,1
Mavenir,Data Scientist,2,Bangalore,80108.83,0,1
WheelsEye Technology,Data Analyst,4,New Delhi,52096.42,0,1
Siemens,Data Scientist,1,New Delhi,104913.0,0,1
Freelancer,Machine Learning,1,Hyderabad,51369.0,0,1
FullThrottle Labs,Machine Learning,1,Bangalore,104801.08,0,1
Arya Risk Management Solutions,Data Analyst,1,Pune,33879.25,0,1
Synechron,Machine Learning,1,Pune,103519.83,0,1
Tata Consultancy Services,Data Analyst,3,Bangalore,53744.0,0,1
upGrad,Data Scientist,1,Bangalore,8374.17,0,1
Evoke Technologies,Data Scientist,1,Hyderabad,112985.92,0,1
Accenture,Machine Learning,1,Mumbai,81784.5,0,1
Phenom,Machine Learning,1,Hyderabad,41850.58,1,0
Onward Assist,Machine Learning,1,Hyderabad,59388.83,0,1
Remedico,Machine Learning,1,Bangalore,10301.0,0,1
Not Applicable,Data Scientist,1,Hyderabad,241282.2525,1,0
Vodafone,Data Analyst,4,Pune,43537.25,0,1
Sixth Energy Technologies,Data Analyst,3,Bangalore,29700.17,0,1
ICICI Lombard General Insurance Company Limited,Data Scientist,1,Mumbai,67873.0,0,1
Thomson Reuters,Data Analyst,1,Hyderabad,24004.0,0,1
Saavn,Data Analyst,1,Mumbai,79166.67,0,1
HDFC Bank,Data Scientist,5,Mumbai,89215.25,0,1
eClerx,Data Analyst,26,Mumbai,18893.67,0,1
HCL,Data Scientist,3,Bangalore,28993.67,0,1
Apical Solutions,Machine Learning,1,Mumbai,212534.42,1,0
Apexon,Data Scientist,1,Bangalore,241282.2525,1,0
Fresherworld.com,Data Analyst,2,Mumbai,18086.0,0,1
Milkbasket,Data Scientist,3,New Delhi,97919.17,0,1
ninjacart,Data Analyst,7,Bangalore,44786.75,0,1
SunTec Web Services,Data Analyst,3,New Delhi,20737.0,0,1
,Data Analyst,1,Pune,23500.0,0,1
Trident Information Systems,Data Scientist,1,Bangalore,40145.08,0,1
Epsilon,Data Analyst,12,Bangalore,85729.83,0,1
SRI International,Data Engineer,1,Pune,88778.33,1,0
Eaton,Data Scientist,4,Pune,93487.08,0,1
Xtel Communications,Data Analyst,1,Mumbai,122633.0,0,1
Akaike Technologies,Data Scientist,1,Bangalore,62219.08,0,1
IHS Markit,Data Analyst,1,New Delhi,138856.17,1,0
Vistara,Data Engineer,1,Pune,83333.33,0,1
Fidelity National Financial,Data Analyst,3,Bangalore,35760.33,0,1
Amadeus,Data Scientist,1,New Delhi,16375.0,0,1
Caterpillar,Data Scientist,3,Bangalore,127194.58,0,1
ICICI Bank,Data Analyst,1,Hyderabad,241282.2525,1,0
Aniket Sonawane,Data Scientist,1,Pune,68613.33,0,1
IQVIA,Data Analyst,14,Bangalore,51890.58,0,1
Informatica,Data Scientist,1,Bangalore,61861.0,0,1
Aviso,Machine Learning,1,Hyderabad,241282.2525,1,0
Persistent Systems Senior,Machine Learning,1,Pune,61588.42,0,1
OnlyGroup Healthcare,Data Scientist,1,Bangalore,51374.0,0,1
Cognizant Technology Solutions,Data Analyst,1,Hyderabad,51369.0,0,1
Anicca Data,Machine Learning,1,Bangalore,79166.67,0,1
HSBC,Data Scientist,1,Bangalore,100000.0,0,1
Trianz,Data Analyst,3,Hyderabad,49053.08,0,1
EY,Data Scientist,2,Mumbai,85478.08,0,1
Nisum,Data Analyst,1,Hyderabad,5647.0,0,1
ANSHULTECH,Data Analyst,1,Mumbai,8597.17,0,1
Nones,Data Scientist,3,Bangalore,84498.17,0,1
Nexii IT Labs,Data Analyst,1,Hyderabad,34970.92,0,1
Enquero,Data Analyst,2,Bangalore,87473.08,0,1
Value Edge Research Services,Data Analyst,4,New Delhi,66840.0,0,1
Mantra Technologies (India),Data Engineer,1,Hyderabad,26073.67,0,1
Ugam,Data Analyst,10,Mumbai,25148.83,0,1
Pluto7,Data Engineer,3,Bangalore,71714.67,0,1
Ivy,Data Scientist,1,Hyderabad,147750.83,0,1
Voziq,Data Scientist,1,Hyderabad,128157.17,1,0
Boston Consulting Group,Data Scientist,3,New Delhi,208709.42,0,1
FedEx,Data Analyst,1,Mumbai,134326.17,1,0
Club 24,Machine Learning,1,Mumbai,80718.0,0,1
TresVista,Data Analyst,5,Pune,39525.75,0,1
Jio,Data Engineer,3,Bangalore,76354.25,0,1
Episource,Data Engineer,1,Mumbai,90847.58,0,1
Accion Labs,Data Scientist,1,Mumbai,33879.0,0,1
Capgemini,Data Analyst,15,Mumbai,42483.42,0,1
Edwards Lifesciences,Data Engineer,1,Mumbai,241282.2525,1,0
PRGX Global,Data Analyst,1,Pune,42349.0,0,1
Siemens,Data Scientist,3,Mumbai,104824.17,0,1
GE,Data Scientist,1,Bangalore,40711.75,0,1
Rapido,Data Scientist,1,Bangalore,241282.2525,1,0
SG Analytics,Senior Data Scientist,1,Pune,108842.33,0,1
McKinsey & Company,Data Analyst,7,New Delhi,116829.5,0,1
Other,Data Scientist,1,Pune,34566.17,0,1
Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,59018.0,0,1
Legato Health Technologies,Data Scientist,3,Bangalore,100000.0,0,1
Sapio Analytics,Data Analyst,1,Mumbai,27002.5,1,0
PharmEasy,Data Analyst,2,Mumbai,73962.0,0,1
Flipkart,Data Scientist,1,Mumbai,214717.83,0,1
INSOFE,Data Scientist,7,Bangalore,50000.0,0,1
Rahul Marian,Machine Learning,1,Pune,30114.83,0,1
Graco,Data Analyst,1,Pune,58856.92,0,1
Techolution,Machine Learning,1,Bangalore,177136.42,1,0
Mindtree,Data Engineer,2,Hyderabad,29473.67,0,1
HCL Technologies,Data Analyst,4,Bangalore,26642.67,0,1
Skandiabanken,Data Scientist,1,Bangalore,170537.67,0,1
Nisum,Data Engineer,2,Hyderabad,136857.83,0,1
vitrana,Data Scientist,1,Bangalore,83333.33,0,1
Jocata,Machine Learning,1,Hyderabad,10073.0,0,1
Tech Mahindra,Data Scientist,5,Pune,92846.92,0,1
LTI,Data Engineer,3,Hyderabad,41666.67,0,1
Coviam,Data Analyst,3,Bangalore,73202.25,0,1
FlexTrade Systems Inc.,Data Engineer,1,Pune,100733.42,0,1
Pluto7,Machine Learning,1,Bangalore,39851.0,0,1
Decision Point,Data Scientist,3,New Delhi,82427.92,0,1
Samsung Electronics,Data Scientist,1,New Delhi,171943.0,0,1
Sonasoft,Data Scientist,1,Bangalore,112340.0,0,1
CloudAEye,Machine Learning,1,Pune,41666.67,0,1
Hive (CA),Data Analyst,4,New Delhi,32523.58,0,1
First Student,Data Scientist,1,Hyderabad,50904.75,0,1
Centurysoft,Machine Learning,1,Pune,155581.42,1,0
i2e Consulting,Data Engineer,1,Mumbai,60000.0,0,1
Innodatatics,Data Scientist,2,Hyderabad,9392.0,0,1
Tech Data,Data Engineer,1,Hyderabad,51799.0,0,1
AGS Transact Technologies,Data Analyst,1,Mumbai,35257.0,0,1
eClerx,Data Analyst,6,Mumbai,53330.58,1,0
Raja Software Labs,Data Scientist,1,Hyderabad,17194.33,0,1
Google Summer of Code,Data Engineer,1,Hyderabad,8735.33,0,1
Firstsource Solutions,Data Scientist,1,Bangalore,127903.25,0,1
Kiara Automotora,Data Engineer,1,Mumbai,52790.0,0,1
Javis,Data Engineer,1,Mumbai,241282.2525,1,0
Optum,Data Engineer,3,New Delhi,92339.0,0,1
The Sparks Foundation,Data Science,1,Pune,8374.17,0,1
Daffodil Software,Machine Learning,1,New Delhi,42943.58,0,1
Vedantu,Data Engineer,1,Pune,33577.83,0,1
Impelsys,Machine Learning,1,Bangalore,60180.08,0,1
Sravathi AI Technology,Data Scientist,1,Bangalore,58333.33,0,1
Primenumbers Technologies,Data Engineer,1,Bangalore,16940.0,0,1
DataScientest,Data Scientist,4,Mumbai,45684.0,0,1
Saama Technologies,Data Engineer,3,Pune,54677.83,0,1
Signify,Data Scientist,1,Bangalore,84355.5,0,1
ITC Infotech,Data Analyst,3,New Delhi,80616.0,0,1
Intellect Design Arena,Data Scientist,1,Hyderabad,28846.0,0,1
Mindtree,CEO,1,Bangalore,241282.2525,1,0
Halodoc,Data Scientist,3,Bangalore,156600.42,0,1
Tech Data,Data Analyst,1,Pune,76229.33,1,0
CreditVidya,Machine Learning,2,Hyderabad,131752.5,0,1
SPS Commerce,Data Scientist,1,Bangalore,30000.0,0,1
AAKASH,Data Scientist,1,Pune,50163.0,0,1
Self Opportunity,Data Scientist,1,New Delhi,76542.08,1,0
Microworld Technologies,Data Analyst,1,Mumbai,16748.08,0,1
Datametica,Data Scientist,1,Pune,19177.0,0,1
DataScience.com,Data Scientist,1,Bangalore,100490.0,0,1
Optum,Data Engineer,3,Hyderabad,73381.25,0,1
Aibono,Machine Learning,1,New Delhi,10000.0,0,1
,Data Engineer,1,Pune,218383.67,0,1
Capgemini,Data Scientist,28,Bangalore,77177.0,0,1
mfine,Data Engineer,1,Bangalore,100000.0,0,1
Autodesk,Data Engineer,3,Bangalore,159754.42,0,1
Petpal,Data Analyst,1,Hyderabad,12263.0,0,1
BlueConch Technologies,Machine Learning,1,Pune,38175.08,0,1
Ecolab,Data Analyst,1,Pune,123683.67,1,0
ADP,Data Scientist,1,Pune,134799.83,1,0
Neviton,Data Scientist,1,Bangalore,93637.67,0,1
Enquero,Data Scientist,1,Bangalore,85766.67,0,1
Risk Management Solutions,Data Analyst,3,New Delhi,46662.67,0,1
ABC,Data Analyst,6,New Delhi,44903.83,0,1
IBM,Data Engineer,3,Bangalore,83333.33,0,1
LokiBots,Machine Learning,1,Hyderabad,178953.5,1,0
SoCtronics,Data Scientist,1,Hyderabad,37271.0,0,1
Capgemini,Data Scientist,1,New Delhi,38687.17,0,1
MAERSK,Data Engineer,1,Mumbai,100000.0,0,1
EMPLOYERS,Data Scientist,1,New Delhi,25000.0,0,1
Oust Labs,Machine Learning,1,Bangalore,20983.0,0,1
Xyster Consulting,Data Analyst,1,Pune,4242.08,0,1
Cogencis Information Services,Data Analyst,4,Mumbai,11616.33,0,1
Dexler Information Solutions,Data Scientist,1,Bangalore,140592.58,0,1
BizKonnect Solutions,Data Analyst,5,Pune,25684.5,0,1
Tata Consultancy Services,Machine Learning,2,Bangalore,109274.92,1,0
Schneider Electric,Data Analyst,1,Mumbai,30269.0,0,1
Electronic Arts,Data Engineer,1,Hyderabad,42995.0,0,1
Hudl,Data Scientist,1,Bangalore,25081.5,0,1
Flipkart,Data Engineer,3,Bangalore,80519.17,0,1
Groupon,Data Engineer,1,Bangalore,126022.75,0,1
XYZ Tech,Data Scientist,2,New Delhi,80074.58,0,1
PharmEasy,Data Analyst,3,Bangalore,71658.83,0,1
Fresher,Data Scientist,1,Bangalore,50000.0,0,1
Acuris Global,Data Analyst,2,Mumbai,12060.0,0,1
Soroco,Data Scientist,1,Bangalore,144957.0,0,1
PhonePe,Data Scientist,1,Pune,212500.0,0,1
Gainsight,Data Scientist,1,Hyderabad,166666.67,0,1
MarketsandMarkets,Data Analyst,1,Pune,29428.42,0,1
Datamatics Global Services,Data Scientist,1,Mumbai,80390.67,0,1
Hexaware Technologies,Data Engineer,1,Hyderabad,95442.83,0,1
American Express,Data Scientist,4,Bangalore,141100.67,0,1
Deloitte,Data Engineer,4,Mumbai,62002.83,0,1
Celebal Technologies,Data Engineer,1,Mumbai,38614.5,0,1
DT-Trak Consulting,Data Analyst,1,Mumbai,50000.0,0,1
Phenom,Machine Learning,1,Hyderabad,16123.0,0,1
EY,Data Analyst,23,Bangalore,39054.25,0,1
Tech Mahindra,Data Scientist,2,Mumbai,73824.33,0,1
Biocon,Data Scientist,1,Bangalore,42311.67,0,1
Dynatrace,Data Analyst,1,Mumbai,44786.75,0,1
Emerson,Junior Data Scientist,1,Pune,41666.67,0,1
Broadridge,Machine Learning,1,Hyderabad,42916.67,0,1
Naukri.com,Data Scientist,4,New Delhi,214717.83,0,1
Zen3 Info Solutions,Data Analyst,19,Hyderabad,24791.0,0,1
ICICI Bank,Data Scientist,3,Hyderabad,133333.33,0,1
EE Technologies,Data Analyst,1,Hyderabad,45000.0,0,1
Tech Mahindra,Data Engineer,6,Bangalore,45390.0,0,1
Apexon,Data Scientist,5,Bangalore,100000.0,0,1
Flipkart,Data Analyst,27,Bangalore,51759.92,0,1
Ericsson-Worldwide,Data Scientist,16,New Delhi,67384.67,0,1
Smartek21,Data Scientist,1,Pune,100000.0,0,1
Freelancer,Data Scientist,1,New Delhi,85971.5,0,1
Arcadis,Data Scientist,1,Hyderabad,101809.5,0,1
Amphisoft Technologies,Data Scientist,1,Pune,241282.2525,0,1
"R. C. Patel Institute of Technology, Shirpur",Data Scientist,1,Pune,67265.0,0,1
RCM Aeroservices,Data Analyst,4,New Delhi,20887.0,0,1
Course5 Intelligence,Data Analyst,7,Mumbai,26872.08,0,1
naidu,Data Engineer,1,New Delhi,104824.17,0,1
Gear up,Data Scientist,1,Bangalore,93795.75,0,1
NiYO,Machine Learning,1,Bangalore,32442.0,0,1
Saviance Technologies,Machine Learning,1,New Delhi,54162.0,0,1
ANZ Bank,Data Analyst,3,Bangalore,53642.08,0,1
iOPEX Technologies,Data Scientist,1,Bangalore,180343.42,1,0
Tata Technologies,Data Science,1,Pune,51849.25,0,1
IBM,Data Analyst,3,Pune,38848.92,0,1
Verificient Technologies,Data Scientist,1,Pune,11036.0,0,1
Gnani.ai,Machine Learning,1,Bangalore,163872.83,1,0
SpringML,Data Scientist,2,Hyderabad,65953.0,0,1
Mercedes-Benz Research and Development India,Data Scientist,1,Mumbai,241282.2525,1,0
Fragma Data Systems,Data Engineer,7,Bangalore,38229.08,0,1
Gramener,Data Scientist,1,Hyderabad,33357.0,1,0
Siva Solutions,Data Scientist,2,Hyderabad,27968.75,0,1
Diagonal Software,Data Engineer,1,Hyderabad,51369.0,0,1
LendingKart,Data Scientist,1,Bangalore,95833.33,0,1
Polaris FT,Data Analyst,1,New Delhi,80014.83,1,0
Honeywell,Data Scientist,2,Bangalore,70114.0,0,1
Meta,Machine Learning,1,Hyderabad,241282.2525,0,1
MediaAgility,Data Engineer,1,New Delhi,102095.08,1,0
Optum,Data Engineer,1,Mumbai,75673.17,0,1
subodh singh,Data Scientist,1,Bangalore,100326.08,0,1
AppliedAICourse,Machine Learning,3,Hyderabad,47482.0,0,1
KYC Hub,Data Scientist,1,Bangalore,53375.67,1,0
Govindarajan,Machine Learning,1,Hyderabad,43938.0,0,1
PayU,Data Scientist,1,Mumbai,183333.33,0,1
Accenture,Data Engineer,7,Bangalore,128612.83,1,0
Tech Mahindra,Data Analyst,2,New Delhi,78030.67,1,0
Colt Technology Services,Data Scientist,1,Bangalore,83333.33,0,1
Wipro,Data Scientist,5,Hyderabad,86766.25,0,1
Curl Analytics,Data Scientist,1,Bangalore,241282.2525,1,0
Decision Point,Data Engineer,4,New Delhi,35878.17,0,1
DataScientest,Machine Learning,1,Bangalore,16123.0,0,1
Edelweiss Financial Services,Data Scientist,1,Mumbai,125403.0,0,1
Super Highway Labs,Data Engineer,1,New Delhi,241282.2525,0,1
TCG DIGITAL,Data Engineer,1,Mumbai,43713.67,0,1
Novartis,Data Analyst,4,Hyderabad,76246.75,0,1
Fractal,Data Scientist,1,New Delhi,33632.5,0,1
Oceanic Pharmachem,Data Analyst,2,Mumbai,39996.33,0,1
Generico,Data Analyst,1,Mumbai,32246.0,0,1
Servian,Data Engineer,2,Bangalore,79572.42,0,1
Karvy Group,Data Scientist,1,Hyderabad,14507.0,0,1
Piramal Enterprises,Data Analyst,1,Mumbai,241282.2525,1,0
KOGENTiX,Data Engineer,1,Hyderabad,63725.17,0,1
Flipkart,Machine Learning,1,Bangalore,10748.83,0,1
Blackcoffer,Data Analyst,2,New Delhi,3084.0,0,1
C-DAC,Data Scientist,1,Pune,37491.33,0,1
Friends Union for Energising Lives (Fuel),Data Analyst,1,Pune,16797.0,1,0
Fidelity Investments,Data Engineer,4,Bangalore,83877.25,0,1
Amazon,Data Scientist,19,Bangalore,125611.92,0,1
Toyota North America,Data Scientist,1,Bangalore,76048.33,0,1
Litifer,Data Scientist,1,Bangalore,10449.0,0,1
Viacom 18,Data Scientist,1,Mumbai,62158.25,0,1
Samsara,Data Analyst,1,Hyderabad,37643.58,0,1
MagicBricks,Data Scientist,1,Bangalore,142245.42,0,1
LTI,Data Analyst,1,Mumbai,72219.0,1,0
Fran Biz,Data Analyst,1,Pune,2010.0,0,1
EXL Service,Data Analyst,24,New Delhi,52926.08,0,1
Yes Bank,Data Scientist,1,Mumbai,16968.25,0,1
Innoplexus,Data Scientist,1,Pune,30534.0,0,1
Fragma Data Systems,Data Scientist,1,Bangalore,147685.25,1,0
Vyom Labs,Data Scientist,2,Pune,25446.0,0,1
Morgan Stanley,Data Scientist,1,Mumbai,241282.2525,1,0
Course5 Intelligence,Data Scientist,3,Bangalore,68756.42,0,1
First Student,Data Analyst,4,Mumbai,25618.0,0,1
Kashish Corporation,Data Scientist,1,Bangalore,25580.67,0,1
DuPont,Data Analyst,1,Hyderabad,75151.25,0,1
Tezure,Machine Learning,1,Bangalore,70386.75,0,1
ABCDEF,Data Scientist,1,Bangalore,37962.92,0,1
Maven Wave Partners,Data Engineer,1,New Delhi,241282.2525,1,0
Blue Planet Solutions,Data Analyst,1,Pune,21020.33,0,1
Walmart,Data Analyst,3,Bangalore,80833.33,0,1
DataVal Analytics,Machine Learning,1,Bangalore,50449.0,0,1
Prophecy Labs,Data Scientist,1,Pune,171047.17,0,1
Fran Biz,Data Analyst,1,Pune,16796.75,1,0
Siemens,Machine Learning,1,Bangalore,70386.75,0,1
Target,Data Analyst,10,Bangalore,102782.5,0,1
Wipro,Data Analyst,7,Hyderabad,25490.08,0,1
TEKsystems,Data Analyst,6,Bangalore,48757.33,0,1
Britis Telecom,Data Analyst,4,New Delhi,38687.17,0,1
Object Technology Solutions India,Data Scientist,1,Hyderabad,154125.92,0,1
cross-tab marketing services pvt.,Data Analyst,3,Mumbai,25766.0,0,1
Kabbage,Data Scientist,2,Bangalore,172122.58,0,1
KPMG,Data Analyst,10,Bangalore,46000.33,0,1
CreditNirvana,Data Scientist,1,Bangalore,241282.2525,1,0
yellow.ai,Data Scientist,1,Bangalore,111467.08,1,0
Adobe,Data Scientist,6,Bangalore,218671.92,0,1
ICICI Bank,Data Engineer,1,Hyderabad,56825.0,0,1
Enixta Innovations,Machine Learning,1,Hyderabad,53065.33,0,1
Bloomberg L.P.,Data Analyst,2,Mumbai,139072.0,0,1
Hitachi Consulting,Data Scientist,1,Hyderabad,171943.0,0,1
HARMAN,Data Engineer,1,New Delhi,135746.0,0,1
InfoCepts,Data Analyst,1,Pune,137511.83,1,0
BidMath,Data Scientist,1,Bangalore,86053.75,0,1
Market Pulse Technologies,Machine Learning,1,Mumbai,241282.2525,1,0
HERE Technologies,Data Scientist,1,Mumbai,241282.2525,1,0
Google,Data Scientist,3,Mumbai,112930.75,0,1
IIT Kharagpur,Data Scientist,1,Mumbai,98479.0,0,1
Commonwealth Bank of Australia,Data Engineer,2,Bangalore,187500.0,0,1
Cuddle,Data Scientist,2,Mumbai,163457.25,0,1
Siemens Digital Industries Software,Data Scientist,1,Pune,76048.33,0,1
Teleperformance,Data Analyst,5,Hyderabad,15500.0,0,1
Liases Foras,Data Engineer,1,Mumbai,25452.33,0,1
Artivatic Data Labs,Data Scientist,4,Bangalore,54146.25,0,1
Piramal Enterprises,Data Analyst,2,Mumbai,106201.0,0,1
Rudder Analytics,Data Analyst,2,Pune,36522.17,0,1
Zuqo,Machine Learning,1,Bangalore,51582.92,0,1
noon,Data Scientist,1,Bangalore,156826.33,1,0
VMware,Data Engineer,5,Bangalore,191666.67,0,1
Adglobal360,Data Engineer,1,New Delhi,89094.0,0,1
SAP,Data Scientist,1,Bangalore,100000.0,0,1
Ankaha,Data Engineer,1,New Delhi,37500.0,0,1
J.P. Morgan,Data Scientist,1,Bangalore,241282.2525,1,0
LTI Senior,Data Engineer,12,Mumbai,73890.5,0,1
Fresher,Data Analyst,4,Bangalore,25318.0,0,1
Teradata,Data Engineer,1,Mumbai,130149.33,0,1
Tarah Technologies,Data Analyst,2,Bangalore,17012.0,0,1
Infosys,Data Scientist,1,Bangalore,16748.25,0,1
Absolutdata,Data Analyst,17,New Delhi,49564.0,0,1
Coditation Systems,Data Engineer,1,Pune,67180.17,0,1
Cognizant,Data Scientist,1,Bangalore,85789.83,1,0
McAfee,Data Scientist,2,Bangalore,98486.5,0,1
CitiusTech,Data Engineer,1,Mumbai,241282.2525,1,0
iResearch Services,Data Analyst,1,Pune,119091.0,1,0
Credit Suisse,Data Scientist,1,Bangalore,125000.0,0,1
Aegon,Senior Data Scientist,1,Pune,209012.67,0,1
PK,Data Scientist,1,Bangalore,110849.5,0,1
MetLife,Data Scientist,3,Hyderabad,146666.67,0,1
Sandvik,Data Scientist,1,Pune,25000.0,0,1
BNT SOFT,Data Engineer,1,Pune,15837.0,0,1
Voziq,Data Scientist,3,Hyderabad,53509.42,0,1
DONE by NONE,Machine Learning,1,Mumbai,21210.33,0,1
Knowledge Foundry,Data Scientist,4,Bangalore,93255.75,0,1
Ericsson-Worldwide,Data Scientist,15,Bangalore,101812.5,0,1
dAlchemy,Data Scientist,1,Bangalore,50000.0,0,1
Vectra AI,Machine Learning,1,Bangalore,241282.2525,1,0
Kantar,Data Analyst,3,Pune,31079.17,0,1
ORMAE,Data Scientist,2,Bangalore,16862.0,0,1
ICS Consultancy,Machine Learning,1,Pune,156753.75,0,1
Qualcomm,Machine Learning,1,Bangalore,129172.42,0,1
GOLDFINCH,Data Scientist,1,Pune,103698.0,0,1
Vodafone,Data Scientist,1,Mumbai,102193.92,0,1
Evolent Health,Data Engineer,1,Pune,70833.33,0,1
Apex CoVantage,Data Analyst,3,Hyderabad,8866.0,0,1
Radometech,Data Engineer,1,Bangalore,17914.75,0,1
Micron Technology,Data Scientist,1,Pune,116666.67,0,1
WNS,Data Scientist,1,Bangalore,111666.67,0,1
Apptware,Data Science,1,Pune,12279.0,0,1
